SHMS059,SH,MS,龙漕路,龍漕路,竜漕路,Longcao Road,longcaolu,lcl,31.169853,121.444365,1135,2088,龙漕路站,竜漕路駅,Longcao_Road_Station
SHMS060,SH,MS,漕溪路,漕溪路,漕渓路,Caoxi Road,caoxilu,cxl,31.176853,121.438311,1108,1966,漕溪路站,漕渓路駅,Caoxi_Road_Station
SHMS061,SH,MS,宜山路,宜山路,宜山路,Yishan Road,yishanlu,ysl,31.186172,121.427414,1087,1790,宜山路站,宜山路駅,Yishan_Road_Station
SHMS062,SH,MS,虹桥路,虹橋路,虹橋路,Hongqiao Road,hongqiaolu,hql,31.196982,121.420833,1085,1646,虹桥路站,虹橋路駅,Hongqiao_Road_Station
SHMS063,SH,MS,延安西路,延安西路,延安西路,West Yan'an Road,yananxilu,yaxl,31.210025,121.417145,1086,1558,延安西路站,延安西路駅,West_Yan'an_Road_Station
SHMS064,SH,MS,金沙江路,金沙江路,金沙江路,Jinshajiang Road,jinshajianglu,jsjl,31.231712,121.413093,1086,1282,金沙江路站,金沙江路駅,Jinshajiang_Road_Station
SHMS065,SH,MS,曹杨路,曹楊路,曹楊路,Caoyang Road,caoyanglu,cyl,31.239764,121.418336,1236,1163,曹杨路站,曹楊路駅,Caoyang_Road_Station
SHMS066,SH,MS,镇坪路,鎮坪路,鎮坪路,Zhenping Road,zhenpinglu,zpl,31.246443,121.430053,1411,1162,镇坪路站,鎮坪路駅,Zhenping_Road_Station
SHMS067,SH,MS,中潭路,中潭路,中潭路,Zhongtan Road,zhongtanlu,ztl,31.254716,121.441637,1550,1161,中潭路站,中潭路駅,Zhongtan_Road_Station
SHMS068,SH,MS,宝山路,寶山路,宝山路,Baoshan Road,baoshanlu,bsl,31.251494,121.476531,1909,1162,宝山路站,宝山路駅,Baoshan_Road_Station
SHMS069,SH,MS,东宝兴路,東寶興路,東宝興路,Dongbaoxing Road,dongbaoxinglu,dbxl,31.260118,121.480143,2047,1049,东宝兴路站,東宝興路駅,Dongbaoxing_Road_Station
SHMS070,SH,MS,虹口足球场,虹口足球場,虹口サッカー場,Hongkou Football Stadium,hongkouzuqiuchang,hkzqc,31.271004,121.479414,2048,948,虹口足球场站,虹口足球場駅,Hongkou_Football_Stadium_Station
SHMS071,SH,MS,赤峰路,赤峰路,赤峰路,Chifeng Road,chifenglu,cfl,31.281878,121.482444,2049,862,赤峰路站,赤峰路駅,Chifeng_Road_Station
SHMS072,SH,MS,大柏树,大柏樹,大柏樹,Dabaishu,dabaishu,dbs,31.289563,121.483254,2048,792,大柏树站,大柏樹駅,Dabaishu_Station
SHMS073,SH,MS,江湾镇,江灣鎮,江湾鎮,Jiangwan Town,jiangwanzhen,jwz,31.305206,121.485076,2049,723,江湾镇站,江湾鎮駅,Jiangwan_Town_Station
SHMS074,SH,MS,殷高西路,殷高西路,殷高西路,West Yingao Road,yingaoxilu,ygxl,31.320024,121.484874,2046,651,殷高西路站,殷高西路駅,West_Yingao_Road_Station
SHMS075,SH,MS,长江南路,長江南路,長江南路,South Changjiang Road,changjiangnanlu,cjnl,31.331783,121.491408,2077,574,长江南路站,長江南路駅,South_Changjiang_Road_Station
SHMS076,SH,MS,淞发路,淞發路,淞発路,Songfa Road,songfalu,sfl,31.345116,121.500463,2130,524,淞发路站,淞発路駅,Songfa_Road_Station
SHMS077,SH,MS,张华浜,張華浜,張華浜,Zhanghuabang,zhanghuabang,zhb,31.362761,121.497159,2181,473,张华浜站,張華浜駅,Zhanghuabang_Station
SHMS078,SH,MS,淞滨路,淞濱路,淞濱路,Songbin Road,songbinlu,sbl,31.371415,121.493131,2217,392,淞滨路站,淞浜路駅,Songbin_Road_Station
SHMS079,SH,MS,水产路,水產路,水産路,Shuichan Road,shuichanlu,scl,31.381293,121.488211,2214,316,水产路站,水産路駅,Shuichan_Road_Station
SHMS080,SH,MS,宝杨路,寶楊路,宝楊路,Baoyang Road,baoyanglu,byl,31.39537,121.47965,2216,239,宝杨路站,宝楊路駅,Baoyang_Road_Station
SHMS081,SH,MS,友谊路,友誼路,友誼路,Youyi Road,youyilu,yyl,31.403933,121.476206,2214,162,友谊路站_(上海),友誼路駅_(上海市),Youyi_Road_Station
SHMS082,SH,MS,铁力路,鐵力路,鉄力路,Tieli Road,tielilu,tll,31.408362,121.461977,2168,110,铁力路站,鉄力路駅,Tieli_Road_Station
SHMS083,SH,MS,江杨北路,江楊北路,江楊北路,North Jiangyang Road,jiangyangbeilu,jybl,31.407223,121.439261,2048,110,江杨北路站,江楊北路駅,North_Jiangyang_Road_Station
SHMS084,SH,MS,上海体育场,上海體育場,上海体育場,Shanghai Stadium,shanghaitiyuchang,shtyc,31.185529,121.44347,1283,1937,上海体育场站,上海体育場駅,Shanghai_Stadium_Station
SHMS085,SH,MS,东安路,東安路,東安路,Dong'an Road,donganlu,dal,31.1908629,121.4547166,1412,1937,东安路站,東安路駅,Dong'an_Road_Station
SHMS086,SH,MS,大木桥路,大木橋路,大木橋路,Damuqiao Road,damuqiaolu,dmql,31.194246,121.463574,1548,1937,大木桥路站,大木橋路駅,Damuqiao_Road_Station
SHMS087,SH,MS,鲁班路,魯班路,魯班路,Luban Road,lubanlu,lbl,31.199055,121.473473,1658,1936,鲁班路站,魯班路駅,Luban_Road_Station
SHMS088,SH,MS,西藏南路,西藏南路,西藏南路,South Xizang Road,xizangnanlu,xznl,31.201823,121.489553,1863,1937,西藏南路站,西蔵南路駅,South_Xizang_Road_Station
SHMS089,SH,MS,南浦大桥,南浦大橋,南浦大橋,Nanpu Bridge,nanpudaqiao,npdq,31.20845,121.499344,2016,1937,南浦大桥站,南浦大橋駅,Nanpu_Bridge_Station
SHMS090,SH,MS,塘桥,塘橋,塘橋,Tangqiao,tangqiao,tq,31.20981,121.518638,2151,1936,塘桥站,塘橋駅,Nanpu_Bridge_Station
SHMS091,SH,MS,蓝村路,藍村路,藍村路,Lancun Road,lancunlu,lcl,31.211894,121.528297,2269,1937,蓝村路站,藍村路駅,Lancun_Road_Station
SHMS092,SH,MS,浦电路(4号线),浦電路(4號綫),浦電路(4号線),Pudian Road(Line 4),pudianlu,pdl,31.222481,121.532103,2341,1815,浦电路站,浦電路駅,Pudian_Road_Station_(Line_4)
SHMS093,SH,MS,浦东大道,浦東大道,浦東大道,Pudong Avenue,pudongdadao,pddd,31.24032,121.519842,2341,1511,浦东大道站,浦東大道駅,Pudong_Avenue_Station
SHMS094,SH,MS,杨树浦路,楊樹浦路,楊樹浦路,Yangshupu Road,yangshupulu,yspl,31.252419,121.517201,2341,1382,杨树浦路站,楊樹浦路駅,Yangshupu_Road_Station
SHMS095,SH,MS,大连路,大連路,大連路,Dalian Road,dalianlu,dll,31.258209,121.512847,2339,1256,大连路站,大連路駅,Dalian_Road_Station
SHMS096,SH,MS,临平路,臨平路,臨平路,Linping Road,linpinglu,lpl,31.260924,121.500935,2237,1164,临平路站,臨平路駅,Linping_Road_Station
SHMS097,SH,MS,海伦路,海倫路,海倫路,Hailun Road,hailunlu,hll,31.259589,121.488512,2125,1164,海伦路站,海倫路駅,Hailun_Road_Station
SHMS098,SH,MS,春申路,春申路,春申路,Chunshen Road,chunshenlu,csl,31.098695,121.385374,795,2569,春申路站,春申路駅,Chunshen_Road_Station
SHMS099,SH,MS,银都路,銀都路,銀都路,Yindu Road,yindulu,ydl,31.089582,121.390493,795,2658,银都路站,銀都路駅,Yindu_Road_Station
SHMS100,SH,MS,颛桥,顓橋,ジュアン橋,Zhuanqiao,zhuanqiao,zq,31.066755,121.401932,796,2749,颛桥站,セン橋駅,Zhuanqiao_Station
SHMS101,SH,MS,北桥,北橋,北橋,Beiqiao,beiqiao,bq,31.044865,121.41011,796,2838,北桥站,北橋駅,Beiqiao_Station
SHMS102,SH,MS,剑川路,劍川路,剣川路,Jianchuan Road,jianchuanlu,jcl,31.026226,121.416514,795,2928,剑川路站,剣川路駅,Jianchuan_Road_Station
SHMS103,SH,MS,东川路,東川路,東川路,Dongchuan Road,dongchuanlu,dcl,31.018074,121.419868,795,3018,东川路站,東川路駅,Dongchuan_Road_Station
SHMS104,SH,MS,金平路,金平路,金平路,Jinping Road,jinpinglu,jpl,31.011138,121.410198,750,3067,金平路站,金平路駅,Jinping_Road_Station
SHMS105,SH,MS,华宁路,華寧路,華寧路,Huaning Road,huaninglu,hnl,31.007389,121.395085,663,3063,华宁路站,華寧路駅,Huaning_Road_Station
SHMS106,SH,MS,文井路,文井路,文井路,Wenjing Road,wenjinglu,wjl,31.003491,121.380601,577,3066,文井路站,文井路駅,Wenjing_Road_Station
SHMS107,SH,MS,闵行开发区,閔行開發區,閔行開発区,Minhang Development Zone,minhangkaifaqu,mhkfq,31.000548,121.369808,492,3065,闵行开发区站,閔行開発区駅,Minhang_Development_Zone_Station
SHMS108,SH,MS,港城路,港城路,港城路,Gangcheng Road,gangchenglu,gcl,31.353596,121.574924,3047,406,港城路站,港城路駅,Gangcheng_Road_Station
SHMS109,SH,MS,外高桥保税区北,外高橋保稅區北,外高橋保税区北,North Waigaoqiao Free Trade Zone,waigaoqiaobaoshuiqubei,wgqbsqb,31.347791,121.586981,3116,474,外高桥保税区北站,外高橋保税区北駅,North_Waigaoqiao_Free_Trade_Zone_Station
SHMS110,SH,MS,航津路,航津路,航津路,Hangjin Road,hangjinlu,hjl,31.335146,121.594137,3116,582,航津路站,航津路駅,Hangjin_Road_Station
SHMS111,SH,MS,外高桥保税区南,外高橋保稅區南,外高橋保税区南,South Waigaoqiao Free Trade Zone,waigaoqiaobaoshuiqunan,wgqbsqn,31.321472,121.602087,3117,690,外高桥保税区南站,外高橋保税区南駅,South_Waigaoqiao_Free_Trade_Zone_Station
SHMS112,SH,MS,洲海路,洲海路,洲海路,Zhouhai Road,zhouhailu,zhl,31.312142,121.58932,3049,802,洲海路站,洲海路駅,Zhouhai_Road_Station
